1690,male,David,M,Campbell,4896 Levy Court,Marlboro,MA,1752,2/11/1928,MasterCard,5.11009E+15,17-Dec
1691,female,Diane,B,Sartor,1446 Thompson Street,Los Angeles,CA,90017,8/20/1958,MasterCard,5.54843E+15,17-Sep
1692,male,William,M,Boston,1954 Jacobs Street,Pittsburgh,PA,15201,4/4/1969,MasterCard,5.48636E+15,14-Dec
1693,male,Frederick,S,Elder,4125 Stark Hollow Road,Denver,CO,80216,1/16/1988,MasterCard,5.54995E+15,18-May
1694,female,Patricia,R,Augustine,3979 Cody Ridge Road,Terral,OK,73569,3/26/1966,Visa,4.71611E+15,15-Feb
1695,female,Dana,A,Wilson,2543 Jerry Dove Drive,Myrtle Beach,SC,29577,1/4/1942,MasterCard,5.3201E+15,18-Oct
1696,female,Theresa,S,Scipio,2526 River Road,Guffey,CO,80820,12/26/1930,Visa,4.48519E+15,16-Aug
1697,female,Carma,A,Whitley,2704 Hillview Street,Columbia,SC,29210,8/21/1971,MasterCard,5.2855E+15,17-Jul
1698,male,Galen,E,McCord,4718 Commerce Boulevard,Beaver Crossing,NE,68313,3/18/1979,MasterCard,5.1223E+15,16-Oct
1699,male,Gene,L,Lundy,2829 Elk Creek Road,Dallas,GA,30132,1/24/1967,MasterCard,5.3846E+15,17-May
1700,female,Jodi,V,Barden,1115 Hillcrest Avenue,Waltham,MA,2154,4/3/1977,Visa,4.91611E+15,18-Nov
1701,male,Jesse,B,Hemming,3270 Bridge Avenue,Lake Charles,LA,70601,1/1/1948,MasterCard,5.31651E+15,16-Apr
1702,male,Marion,A,Smith,1987 Harley Vincent Drive,North Olmsted,OH,44070,10/1/1942,MasterCard,5.53319E+15,18-Jul
1703,female,Joyce,T,Ewert,2990 Bagwell Avenue,Ocala,FL,34471,4/23/1972,Visa,4.71625E+15,15-Aug
1704,female,Hayley,G,Ward,2576 Lincoln Drive,Pittsburgh,PA,15212,7/17/1934,Visa,4.53913E+15,18-Mar
1705,male,Vincent,A,Close,188 Ferrell Street,Wadena,MN,56482,6/17/1955,MasterCard,5.34861E+15,17-Jan
1706,female,Lisa,R,Gross,2882 Hickory Ridge Drive,Las Vegas,NV,89109,7/19/1947,Visa,4.71634E+15,17-Jun
1707,male,Alan,M,Lampman,44 Highland Drive,Johnson Creek,WI,53038,4/29/1927,Visa,4.53943E+15,15-May
1708,male,Charley,M,Minor,3600 Arthur Avenue,Magnolia,IL,61336,6/2/1960,MasterCard,5.14203E+15,17-May
1709,male,Ronald,W,McCroy,3506 Heavens Way,Venice,FL,34285,4/22/1995,Visa,4.53292E+15,17-Jan
1710,male,Jose,B,Atencio,4275 Wilson Street,Palm Desert,CA,92260,1/19/1960,MasterCard,5.13303E+15,18-Mar
1711,male,Don,K,Patel,3519 Cambridge Drive,Phoenix,AZ,85034,4/11/1966,MasterCard,5.52896E+15,16-Jul
1712,male,Robert,F,Szymanski,2993 Whispering Pines Circle,Dallas,TX,75287,9/6/1965,MasterCard,5.54442E+15,18-Jan
1713,female,Valerie,L,Stoner,3400 Sunburst Drive,Fort Myers,FL,33901,9/25/1994,MasterCard,5.42325E+15,18-Oct
1714,female,Suzanne,J,Flores,2822 Raoul Wallenberg Place,Danbury,CT,6810,4/15/1927,MasterCard,5.13232E+15,18-May
1715,male,Brian,C,Meyer,937 Melm Street,North Kingstown,RI,2852,8/22/1960,MasterCard,5.37335E+15,15-Feb
1716,female,Agnes,P,Maser,438 Gladwell Street,Longview,TX,75601,6/3/1961,MasterCard,5.45784E+15,18-Oct
1717,male,Jimmy,M,Linehan,1586 Arthur Avenue,Rockford,IL,61101,6/16/1981,Visa,4.5395E+15,14-Oct
1718,male,Larry,R,Manes,3212 Jarvisville Road,Lansing,MI,48933,7/18/1958,Visa,4.92947E+15,15-Aug
1719,female,Melissa,C,Elliott,4700 Modoc Alley,Boise,ID,83702,11/3/1985,MasterCard,5.54359E+15,18-Sep
1720,male,Stephen,B,Dennis,2955 Columbia Mine Road,Newton,WV,25266,10/2/1947,Visa,4.92987E+15,16-Aug
1721,male,Byron,M,Carberry,3223 Harper Street,Island,KY,42350,11/6/1958,MasterCard,5.11019E+15,18-Nov
1722,male,John,B,Dominguez,1378 Meadowbrook Mall Road,Redondo Beach,CA,90278,9/12/1928,Visa,4.71624E+15,17-Jun
1723,female,Angela,J,Price,1949 Rebecca Street,Palatine,IL,60067,4/7/1950,Visa,4.5564E+15,18-Nov
1724,female,Mary,A,Odell,4320 Del Dew Drive,Temple Hills,MD,20031,5/14/1927,Visa,4.91642E+15,18-Jun
1725,female,Claire,R,Price,4776 Clearview Drive,Centennial,CO,80111,2/10/1966,MasterCard,5.28749E+15,16-Nov
1726,female,Linda,R,Jones,904 West Fork Drive,Deerfield Beach,FL,33442,9/4/1940,Visa,4.71631E+15,15-Mar
1727,female,Elizabeth,N,Whisman,3793 Arthur Avenue,Wood Dale,IL,60191,5/2/1960,Visa,4.91674E+15,17-May
1728,male,James,T,Fitch,652 Daylene Drive,Southfield,MI,48075,6/20/1930,Visa,4.53252E+15,18-Jun
1729,female,Alice,L,Ayala,4730 Callison Lane,Newark,DE,19714,10/17/1925,MasterCard,5.51347E+15,14-Nov
1730,female,Virginia,M,Joseph,4918 Horner Street,Boardman,OH,44512,10/20/1962,MasterCard,5.48344E+15,14-Nov
1731,male,Johnnie,C,Stokes,4348 Nancy Street,Raleigh,NC,27601,4/7/1970,Visa,4.53928E+15,16-May
1732,male,Mark,R,Smith,305 Hinkle Lake Road,Cambridge,MA,2138,10/31/1951,MasterCard,5.26598E+15,15-Jun
1733,female,Helen,S,Speck,3374 Pennsylvania Avenue,Freehold,NJ,7728,7/16/1970,MasterCard,5.35389E+15,14-Apr
1734,male,Randall,R,Price,300 Kinney Street,Springfield,MA,1103,9/1/1987,MasterCard,5.4382E+15,18-Oct
1735,female,Barbara,D,Day,1141 Drummond Street,East Orange,NJ,7017,11/18/1977,Visa,4.4855E+15,17-Aug
1736,female,Tricia,E,Bruce,3937 Allison Avenue,Norfolk,VA,23510,3/23/1966,MasterCard,5.1961E+15,18-Feb
1737,male,Leonard,L,Pratt,3180 Lake Forest Drive,New York,NY,10013,6/1/1957,MasterCard,5.35547E+15,17-Dec
1738,male,Billy,S,Holmes,1935 Circle Drive,Houston,TX,77032,2/7/1973,Visa,4.55647E+15,14-Feb
1739,male,Basil,K,Lyon,1084 Marion Drive,Tampa,FL,33624,12/14/1954,MasterCard,5.54224E+15,18-Jan
1740,female,Sophie,R,Granger,3427 Old Dear Lane,Brewster,NY,10509,7/28/1959,Visa,4.91657E+15,16-May
1741,female,Nancy,H,Volkert,4681 Lena Lane,Eddiceton,MS,39634,8/29/1951,Visa,4.9165E+15,16-Jul
1742,male,Larry,M,Cabrera,1053 Zimmerman Lane,Mira Loma,CA,91752,7/11/1954,Visa,4.71606E+15,16-Mar
1743,male,Raymond,V,Cooper,606 Laurel Lane,Odessa,TX,79761,1/18/1947,Visa,4.71602E+15,17-Jan
1744,female,Nancy,G,Fox,3396 Ersel Street,Dallas,TX,75225,8/9/1949,Visa,4.53272E+15,14-Dec
1745,male,Melvin,J,Jackson,3514 Spruce Drive,Bridgeville,PA,15017,2/29/1980,MasterCard,5.38084E+15,14-Feb
1746,male,Kim,T,Mitchell,4178 Vesta Drive,Chicago,IL,60631,10/20/1962,Visa,4.55623E+15,16-Mar
1747,male,Doug,T,Kulick,3433 Bingamon Branch Road,Schaumburg,IL,60173,12/8/1927,MasterCard,5.42529E+15,16-Sep
1748,female,Paula,D,Kistler,3733 Grey Fox Farm Road,Highlands,TX,77562,3/26/1972,Visa,4.55629E+15,15-Jul
1749,female,Kimberley,M,Patrick,3240 Michigan Avenue,Portland,PA,97205,6/16/1942,Visa,4.91635E+15,17-May
1750,male,Leslie,P,Jones,393 Davis Street,Norcross,GA,30071,3/14/1932,Visa,4.5398E+15,17-May
1751,male,Burton,C,Elms,1723 Oliver Street,Weatherford,TX,76086,1/28/1943,Visa,4.48582E+15,15-Oct
1752,female,Marilyn,W,Leedom,159 Morningview Lane,Ottumwa,IA,52501,7/23/1989,Visa,4.48541E+15,18-May
1753,female,Erin,W,Ropp,2261 Sycamore Lake Road,Green Bay,WI,54302,7/17/1994,MasterCard,5.29056E+15,15-Dec
1754,female,Sonya,J,Proffitt,3582 Airplane Avenue,Cheshire,CT,6410,11/21/1991,Visa,4.53928E+15,17-Nov
1755,male,Ryan,J,McMahan,4339 Jewell Road,Minneapolis,MN,55414,10/17/1935,MasterCard,5.33686E+15,17-Nov
1756,female,Pearl,P,Brannan,2232 Heliport Loop,Fritchton,IN,47274,3/6/1973,MasterCard,5.53945E+15,16-Sep
1757,female,Rosalind,E,Jones,3204 Tori Lane,West Valley City,UT,84120,12/13/1930,Visa,4.92999E+15,16-Sep
1758,female,Florence,W,Taylor,3177 Stone Lane,Boyertown,PA,12345,1/11/1957,Visa,4.71603E+15,16-Nov
1759,male,Saul,E,Daily,4009 Tipple Road,Philadelphia,PA,19139,4/19/1977,MasterCard,5.24291E+15,18-Dec
1760,female,Lizzette,J,Griffith,1313 Caldwell Road,Rochester,NY,14620,3/21/1965,Visa,4.92937E+15,16-Dec
1761,male,Gary,L,Brooks,1827 Hall Street,Las Vegas,NV,89101,7/30/1957,Visa,4.5567E+15,17-May
1762,female,Julia,W,Campbell,2988 Pick Street,Denver,CO,80202,9/7/1992,Visa,4.91641E+15,17-Feb
1763,male,Scott,S,Foster,2277 Simpson Square,Davidson,OK,73530,10/2/1967,MasterCard,5.49493E+15,17-Nov
1764,male,Douglas,M,Gustafson,400 Wildwood Street,Orrville,OH,44667,1/6/1986,Visa,4.9291E+15,18-Oct
1765,female,Barbara,J,Kelley,271 Elk City Road,Natchitoches,LA,71457,7/23/1965,Visa,4.53219E+15,14-Dec
1766,female,Robin,L,Hutson,4301 Brighton Circle Road,Saint Cloud,MN,56301,2/13/1945,Visa,4.92976E+15,18-Mar
1767,female,Annette,C,Tsai,553 Don Jackson Lane,Honolulu,HI,96826,11/27/1928,MasterCard,5.21037E+15,17-Oct
1768,male,Felix,H,Johansen,4909 Wildwood Street,Boardman,OH,44512,6/17/1950,Visa,4.53274E+15,17-Mar
1769,female,Shelby,W,Lynn,4610 Jadewood Farms,Irvington,NJ,7111,7/31/1934,Visa,4.48503E+15,18-Mar
1770,female,Ruby,O,Mack,2135 Marion Drive,Tampa,FL,33624,5/12/1965,MasterCard,5.55597E+15,18-Apr
1771,male,Albert,Z,Nichols,1434 Franklee Lane,Eagleville,PA,19403,11/7/1932,MasterCard,5.4752E+15,17-Jan
1772,female,Christal,J,Anderson,1926 Elliot Avenue,Seattle,WA,98105,4/28/1965,MasterCard,5.5203E+15,14-Aug
1773,female,Darlene,D,Williams,2318 Payne Street,Pinehurst,TX,77362,1/31/1955,MasterCard,5.20642E+15,15-Sep
1774,female,Glenna,J,Carlson,3459 Hillcrest Lane,Anaheim,CA,92801,10/1/1980,MasterCard,5.40786E+15,15-Jun
1775,male,Joel,B,Sanford,948 Walnut Avenue,Eden Hazelton,ID,83325,2/17/1966,MasterCard,5.39406E+15,16-Aug
1776,female,Deloris,J,Meza,2720 Meadow Drive,Moore,OK,73160,9/30/1987,Visa,4.91692E+15,14-Jan
1777,male,Pablo,J,Sweeney,1041 Birch Street,Carmel,IN,46032,4/2/1930,MasterCard,5.53596E+15,15-May
1778,female,Rosie,P,Johnson,3565 Bell Street,New York,NY,10014,11/27/1957,Visa,4.9296E+15,14-Feb
1779,male,Arlen,M,Ortiz,1450 Thomas Street,Chicago,IL,60607,2/12/1973,Visa,4.48585E+15,18-Aug
1780,male,Thomas,S,Burroughs,1238 Heliport Loop,Terre Haute,IN,47807,10/2/1933,Visa,4.92947E+15,18-Oct
1781,male,Randy,L,Larson,192 Marie Street,Baltimore,MD,21202,11/23/1940,MasterCard,5.41721E+15,16-Oct
1782,male,Anthony,M,Owens,2565 Chatham Way,Reston,MD,20191,10/24/1936,MasterCard,5.59579E+15,17-Mar
1783,male,Ralph,K,Arndt,3875 Thomas Street,Park Ridge,IL,60068,7/22/1967,MasterCard,5.17542E+15,16-Sep
1784,female,Cynthia,D,Nowell,3933 Nutter Street,Odell,IL,60460,8/1/1957,Visa,4.53239E+15,16-Jul
1785,female,Amber,A,Kadlec,4200 Pineview Drive,Lake Park,MN,51347,4/20/1937,MasterCard,5.41387E+15,18-Jun
1786,female,Kimber,J,Nguyen,692 Sycamore Road,Wasco,OR,97065,4/4/1987,Visa,4.55614E+15,16-Mar
1787,male,Howard,G,Randall,4258 Rinehart Road,Miami,FL,33169,6/30/1923,Visa,4.91605E+15,14-Jul
1788,male,William,J,Williams,3897 Red Hawk Road,Kensington,MN,56343,3/8/1928,MasterCard,5.1248E+15,18-Nov
1789,female,Patricia,E,Allee,4967 Park Boulevard,Searsboro,IA,50242,10/10/1976,Visa,4.92996E+15,15-Jul
1790,female,Charlene,L,Gaskins,3212 Brannon Street,Los Angeles,CA,90017,1/26/1939,MasterCard,5.35775E+15,16-Nov
1791,female,Joan,D,Weidner,4906 Settlers Lane,Huntington,NY,11743,3/26/1961,MasterCard,5.43208E+15,17-Dec
1792,female,Barbara,R,Lefler,1828 Millbrook Road,Downers Grove,IL,60515,6/6/1993,MasterCard,5.12097E+15,17-Feb
1793,female,Rachel,T,Browning,2595 Lauren Drive,Baraboo,WI,53913,5/17/1960,Visa,4.48566E+15,18-Sep
1794,female,Victoria,D,Jackson,174 Lynn Street,South Boston,MA,2127,1/14/1943,Visa,4.55625E+15,16-Mar
1795,male,Gary,D,Pixley,3370 Pinnickinick Street,Seattle,WA,98109,1/16/1991,MasterCard,5.12846E+15,17-Aug
1796,female,Melissa,C,Estes,3811 Reppert Coal Road,Jackson,MS,39213,8/20/1930,Visa,4.4859E+15,18-Sep
1797,male,Ricky,V,Roberts,3148 Parker Drive,Warrensville Heights,OH,44128,1/1/1959,Visa,4.53962E+15,18-Apr
1798,female,Elda,M,Hall,1674 Oak Lane,Tarkio,MO,64491,9/1/1959,Visa,4.53932E+15,14-Apr
1799,male,Pedro,D,Copeland,63 Columbia Road,Wilmington,DE,19801,6/2/1981,Visa,4.48511E+15,15-Oct
1800,male,David,M,Lewis,4270 Shady Pines Drive,Bowling Green,KY,42101,9/4/1993,Visa,4.92975E+15,14-Oct
1801,male,Sean,G,Pham,2843 Spinnaker Lane,Elmhurst,IL,60126,4/27/1946,Visa,4.53976E+15,17-Apr
1802,female,Lucina,D,Acosta,1031 Crummit Lane,Providence,RI,2905,9/19/1995,MasterCard,5.51714E+15,18-Mar
1803,male,Santo,L,Combs,4969 Stadium Drive,Charlestown,MA,2129,1/5/1946,MasterCard,5.4751E+15,14-Oct
1804,male,Bennett,V,Quintana,4926 Franklin Street,Dothan,AL,36301,4/19/1964,MasterCard,5.42694E+15,17-Jun
1805,male,Carl,L,Schrader,636 Red Dog Road,Charlotte,NC,28273,7/30/1940,MasterCard,5.40897E+15,14-Aug
1806,male,Paul,M,Grear,1336 Mount Tabor,New York,NY,10007,12/12/1947,Visa,4.92924E+15,16-Mar
1807,female,Maria,R,Olsen,669 Kessla Way,Hilton Head,SC,29926,3/17/1947,Visa,4.53996E+15,14-May
1808,female,Evelyn,B,Parks,4470 Austin Secret Lane,Salt Lake City,UT,84104,1/1/1976,MasterCard,5.13404E+15,15-Jul
1809,male,Nathaniel,C,McRae,2706 Murphy Court,Irvine,CA,92614,5/8/1946,Visa,4.71628E+15,16-Dec
1810,male,Robert,C,Thorne,3298 Shadowmar Drive,Metairie,LA,70001,5/27/1974,MasterCard,5.37858E+15,18-Sep
1811,female,Cynthia,T,Luna,1139 Liberty Street,Dallas,TX,75212,9/12/1927,MasterCard,5.58257E+15,15-Jan
1812,female,Stephanie,D,Pettit,1956 Simpson Square,Oklahoma City,OK,73109,1/1/1965,Visa,4.71651E+15,18-Aug
1813,female,Jennifer,J,Carolina,3332 Yorkshire Circle,Elizabeth City,NC,27909,3/19/1952,MasterCard,5.57073E+15,14-Jul
1814,male,John,G,Lozano,3056 Pinewood Avenue,Marquette,MI,49855,11/18/1961,Visa,4.55638E+15,17-May
1815,female,Shannon,W,Bernstein,3375 Prospect Street,Cherry Hill,NJ,8002,1/29/1929,MasterCard,5.11234E+15,15-Jun
1816,male,Arthur,L,Glover,3358 Millbrook Road,Elmhurst,IL,60126,8/26/1986,MasterCard,5.33539E+15,15-Apr
1817,female,Lesley,E,Grosz,4216 Lilac Lane,Odum,GA,31555,8/20/1939,MasterCard,5.36666E+15,14-Apr
1818,male,Tyrone,M,Stanley,3625 Forest Drive,Chantilly,VA,22021,12/9/1940,MasterCard,5.21057E+15,14-Apr
1819,female,Charlene,G,Norris,1607 Mahlon Street,West Bloomfield,MI,48033,3/1/1986,Visa,4.92985E+15,16-Jun
1820,female,Louise,D,Markley,1978 Poplar Avenue,San Diego,CA,92121,6/21/1980,MasterCard,5.59679E+15,16-May
1821,female,Michele,R,Baker,2418 Cambridge Place,Church Hill,MD,21623,10/24/1948,Visa,4.5397E+15,17-Jun
1822,male,Nelson,R,Edward,642 Cecil Street,Westchester,IL,60154,9/13/1987,MasterCard,5.44639E+15,15-Aug
1823,female,Denise,J,Brookins,4322 Lords Way,Arlington,TN,38002,1/7/1963,MasterCard,5.33568E+15,17-May
1824,male,Henry,R,Robinson,3839 Washington Street,Corpus Christi,TX,78476,3/22/1955,Visa,4.48568E+15,14-Oct
1825,male,James,S,Sinclair,3008 Tuna Street,Southfield,MI,48075,7/26/1926,Visa,4.5326E+15,18-Apr
1826,female,Esther,G,Cottrell,2469 Clarksburg Park Road,Phoenix,AZ,85006,10/28/1937,MasterCard,5.25273E+15,15-Oct
1827,male,Timmy,L,Taylor,1515 Layman Avenue,Fayetteville,NC,28305,4/11/1967,MasterCard,5.52994E+15,14-Feb
1828,male,Bryan,H,Nott,3751 Robinson Lane,Barnesville,OH,43713,7/1/1936,Visa,4.91655E+15,16-Oct
1829,male,Paul,E,Vavra,3469 Ventura Drive,Concord,CA,94520,4/2/1981,Visa,4.53237E+15,18-Mar
1830,female,Kimberley,B,Hernandez,2690 Willis Avenue,Port Orange,FL,32129,11/15/1970,Visa,4.53256E+15,16-Feb
1831,male,Tony,G,Mitchell,1278 Vesta Drive,Chicago,IL,60617,7/13/1927,MasterCard,5.44945E+15,14-Nov
1832,female,Felicia,T,Barns,2722 Plainfield Avenue,Utica,NY,13502,1/10/1942,MasterCard,5.19883E+15,14-Jul
1833,female,Kristin,J,Hungerford,3317 McDowell Street,Nashville,TN,37211,4/22/1994,Visa,4.92932E+15,17-Jan
1834,male,Chester,C,Wilson,472 Stoney Lonesome Road,Mountain Top,PA,18707,8/24/1987,MasterCard,5.37755E+15,15-May
1835,female,Emily,J,Duck,2047 Rocky Road,Philadelphia,PA,19154,10/21/1951,MasterCard,5.36153E+15,17-Jul
1836,female,Alberta,R,Crosby,3805 Northwest Boulevard,Parsippany,NJ,7054,4/1/1974,MasterCard,5.276E+15,16-Mar
1837,female,Elizabeth,G,Castro,1387 Grand Avenue,Winter Park,FL,32733,9/22/1957,MasterCard,5.45174E+15,16-Dec
1838,female,Rosalva,A,Kincheloe,4192 Alexander Avenue,Fremont,CA,94539,3/13/1924,Visa,4.55664E+15,14-Nov
1839,female,Susan,K,Buckley,2678 Buffalo Creek Road,Nashville,TN,37214,1/9/1964,MasterCard,5.51546E+15,17-Nov
1840,male,Jimmy,N,Suggs,1432 Orchard Street,Golden Valley,MN,55427,5/28/1925,MasterCard,5.40526E+15,14-Apr
1841,male,Shawn,B,Hall,586 Rosemont Avenue,Los Angeles,CA,90031,8/14/1951,Visa,4.71693E+15,14-May
1842,male,Rufus,L,Arellano,2225 Scott Street,Poughkeepsie,NY,12603,2/16/1966,MasterCard,5.42332E+15,14-May
1843,male,Mark,G,Morin,340 Clinton Street,North Little Rock,AR,72114,3/22/1993,MasterCard,5.54252E+15,15-Apr
1844,female,Carmen,J,Halstead,3192 Charla Lane,Dallas,TX,75212,12/16/1987,Visa,4.53915E+15,17-Oct
1845,male,Howard,G,Kahler,183 Briercliff Road,Brooklyn,NY,11212,6/24/1992,Visa,4.91626E+15,17-Jan
1846,female,Leslie,G,Williams,3511 Pickens Way,Longview,TX,75601,5/17/1932,MasterCard,5.53748E+15,16-Jul
1847,male,Jose,K,Colvin,3086 Woodside Circle,Panama City,FL,32401,8/7/1931,MasterCard,5.2114E+15,15-Apr
1848,female,Marie,H,Waller,4944 Lyndon Street,Wayne,PA,19087,11/28/1974,Visa,4.71691E+15,14-Jan
1849,female,Fern,H,Boyd,2294 Whitman Court,New Haven,CT,6510,1/31/1951,MasterCard,5.19091E+15,14-Jan
1850,male,Abraham,D,Smiley,4613 Briarwood Drive,Camden,NJ,8102,6/6/1984,MasterCard,5.38916E+15,14-Jan
1851,female,Richard,J,McDowell,4006 Concord Street,Charlotte,NC,28210,1/16/1960,Visa,4.55688E+15,14-Sep
1852,female,Lorene,R,Bailey,1729 Brown Bear Drive,Elsinore,CA,92330,8/29/1943,Visa,4.53261E+15,16-Apr
1853,female,Janet,C,Heroux,1366 Liberty Avenue,Fullerton,CA,92632,2/29/1944,MasterCard,5.13143E+15,15-Mar
1854,female,Carla,R,Carter,1306 Alfred Drive,New York,NY,10011,11/17/1992,MasterCard,5.38702E+15,18-Jan
1855,female,Linda,J,White,1063 Sugar Camp Road,Adrian,MN,56110,7/18/1972,MasterCard,5.44666E+15,16-May
1856,male,Robert,H,Garrett,3372 Steve Hunt Road,Miami Springs,FL,33166,4/11/1945,MasterCard,5.34638E+15,15-Sep
1857,female,Vicky,J,Sanders,3710 Abia Martin Drive,Garden City,NY,11530,6/22/1935,Visa,4.5396E+15,15-Aug
1858,female,Katie,M,Valenzuela,4302 Mandan Road,Cuba,MO,65453,7/27/1923,Visa,4.53995E+15,15-Nov
1859,female,Marilyn,C,Dykes,1978 Tennessee Avenue,Plymouth,MI,48170,6/16/1994,MasterCard,5.34583E+15,18-Jan
1860,male,Terry,B,Beltran,2635 Walkers Ridge Way,Naperville,IL,60540,2/19/1971,MasterCard,5.56622E+15,14-Oct
1861,male,Ralph,M,Whittington,54 Wood Street,Metairie,LA,70001,3/25/1960,Visa,4.7162E+15,14-Dec
1862,female,Katrina,J,Franklin,831 Twin Willow Lane,Jacksonville,NC,28546,4/24/1984,Visa,4.71674E+15,17-Dec
1863,male,Patrick,I,Powell,1611 Tori Lane,Salt Lake City,UT,84104,5/10/1945,Visa,4.91698E+15,14-Feb
1864,female,Marie,J,Crawford,3705 Twin Willow Lane,Wilmington,NC,28412,6/23/1967,Visa,4.91665E+15,18-Aug
1865,female,Shannon,B,Lundberg,4800 Granville Lane,Morristown,NJ,7960,12/30/1983,MasterCard,5.54422E+15,17-Jan
1866,male,David,F,Cullison,312 Simpson Square,Oklahoma City,OK,73129,12/2/1968,MasterCard,5.10986E+15,14-Aug
1867,male,Jose,M,Henson,2699 Archwood Avenue,Powell,WY,82435,5/17/1989,Visa,4.48545E+15,15-Mar
1868,male,Rodney,L,Riley,992 Junkins Avenue,Albany,GA,31701,1/6/1945,MasterCard,5.22353E+15,17-Feb
1869,female,Tomeka,K,Owen,3717 Chenoweth Drive,Clarksville,TN,37040,5/30/1931,Visa,4.53918E+15,18-Jun
1870,male,Charles,D,Lemus,4895 Rollins Road,Mason City,NE,68855,2/23/1928,MasterCard,5.30589E+15,15-Nov
1871,female,Melissa,J,Buck,284 Tetrick Road,Haines City,FL,33844,9/16/1975,Visa,4.91682E+15,18-Nov
1872,female,Mary,S,Ross,637 Crestview Terrace,Rock Springs,TX,78880,7/12/1971,Visa,4.532E+15,15-Jan
1873,female,Sonia,F,Coker,3126 Scenicview Drive,Midland,TX,79701,11/12/1928,MasterCard,5.21087E+15,14-Feb
1874,male,Kurt,S,Mitchell,2533 Hillcrest Drive,Seattle,WA,98161,8/26/1923,MasterCard,5.29357E+15,17-Aug
1875,female,Martha,A,Cortinas,3271 Neville Street,Bloomington,IN,47408,3/20/1942,Visa,4.53963E+15,14-Oct
1876,male,Robert,A,Houser,445 Bernardo Street,Tampa,FL,33602,8/25/1966,MasterCard,5.37082E+15,15-Jan
1877,female,Opal,T,Carrera,4205 Tea Berry Lane,Gresham,WI,54128,11/2/1988,Visa,4.71612E+15,15-Nov
1878,male,Conrad,C,Hunter,4578 Catherine Drive,Bismarck,ND,58501,12/29/1980,Visa,4.53974E+15,16-Jan
1879,female,Louise,R,Avila,375 Paul Wayne Haggerty Road,Kenner,LA,70062,1/13/1955,Visa,4.48595E+15,17-Aug
1880,male,Dennis,T,Buchanan,767 Short Street,Austin,TX,78701,9/9/1966,Visa,4.53227E+15,15-Mar
1881,female,Tommie,C,Riccardi,3644 Tori Lane,Salt Lake City,UT,84111,8/17/1937,Visa,4.92942E+15,17-May
1882,male,David,N,Maust,1318 Libby Street,Playa Del Rey,CA,90291,10/4/1938,MasterCard,5.5798E+15,17-Sep
1883,female,Lea,P,Hankins,2555 Scheuvront Drive,Westminster,CO,80030,4/3/1925,Visa,4.55654E+15,16-Dec
1884,female,Kelly,J,Garver,1360 Clover Drive,Colorado Springs,CO,80904,4/23/1949,MasterCard,5.22423E+15,18-Feb
1885,male,Richard,S,Lorenz,2541 Coulter Lane,Glen Allen,VA,23060,1/15/1941,MasterCard,5.1012E+15,16-Feb
1886,female,Irene,H,Wood,1342 Leisure Lane,Santa Paula,CA,93060,3/8/1980,MasterCard,5.51205E+15,18-Jun
1887,female,Megan,J,Strange,586 Northwest Boulevard,Rutherford,NJ,7070,12/30/1962,MasterCard,5.55058E+15,17-May
1888,female,Shirley,C,Mederos,4226 Medical Center Drive,Sarasota,FL,34236,4/5/1992,Visa,4.91638E+15,18-Feb
1889,male,Micheal,R,Kirk,4432 Wiseman Street,Knoxville,TN,37921,10/2/1927,MasterCard,5.5689E+15,14-Jan
1890,male,Hector,F,Koehler,1472 Layman Court,Smyrna,GA,30082,6/22/1993,Visa,4.91667E+15,15-Jun
1891,male,Greg,R,McCasland,2668 Cecil Street,Chicago,IL,60610,2/24/1930,MasterCard,5.27866E+15,17-Feb
1892,female,Jessica,J,Lewis,3907 Winifred Way,Frankfort,IN,46041,7/2/1931,Visa,4.55621E+15,14-Sep
1893,male,John,K,Corona,4650 Creekside Lane,Lompoc,CA,93436,6/26/1979,Visa,4.53969E+15,17-Mar
1894,male,Charles,G,Lawrence,2105 Parkway Drive,Tucson,AZ,85701,3/13/1969,MasterCard,5.21619E+15,18-Sep
1895,male,Robert,J,McClure,1264 Granville Lane,Newark,NJ,7104,3/27/1924,MasterCard,5.44987E+15,15-Jan
1896,male,Gary,H,Thompson,19 Benson Street,Wittenberg,WI,54499,11/24/1975,MasterCard,5.37597E+15,18-Mar
1897,male,Lucius,S,Kelly,1332 Chardonnay Drive,Redmond,WA,98052,8/19/1961,MasterCard,5.55347E+15,17-Jan
1898,female,Lena,R,Fleischer,1560 Coal Street,Johnstown,PA,15904,10/2/1973,MasterCard,5.24185E+15,16-Apr
1899,male,Joshua,B,Williams,3331 Tennessee Avenue,Southfield,MI,48034,3/15/1953,MasterCard,5.22708E+15,18-Oct
1900,male,Jerry,M,Hampton,1034 Carson Street,Lexington,KY,40507,1/2/1946,Visa,4.55696E+15,18-Nov
1901,female,Mary,J,Grant,1155 Providence Lane,Baldwin Park,CA,91706,3/5/1950,MasterCard,5.13276E+15,18-May
1902,male,Richard,O,Gouge,4039 Creekside Lane,Ojai,CA,93023,6/10/1951,MasterCard,5.41432E+15,18-Aug
1903,male,Roland,J,Olin,3962 Browning Lane,Pulteney,NY,14874,4/2/1981,Visa,4.48553E+15,16-Feb
1904,female,Grace,J,Hobgood,330 Overlook Drive,Indianapolis,IN,46214,5/9/1934,MasterCard,5.40671E+15,14-Nov
